LAPTOP NAME,PRICE,RATING,SPECIFICATIONS,PRODUCT URL,clean_specs,Processor,RAM,Storage,Operating System,Display,Warranty
ASUS TUF Gaming A15 AMD Ryzen 5 Hexa Core 7535HS - (8 GB/512 GB SSD/Windows 11 Pro/4 GB Graphics/NVIDI...,52990,3.6,"AMD Ryzen 5 Hexa Core Processor
8 GB DDR5 RAM
Windows 11 Operating System
512 GB SSD
39.62 cm (15.6 Inch) Display
1 Year Onsite Warranty",https://www.flipkart.com/asus-tuf-gaming-a15-amd-ryzen-5-hexa-core-7535hs-8-gb-512-gb-ssd-windows-11-pro-4-graphics-nvidia-geforce-rtx-2050-fa506nf-hn578w-laptop/p/itm10514ecd2a794?pid=COMH3BGBNJYFUAMQ&lid=LSTCOMH3BGBNJYFUAMQOWXSMQ&marketplace=FLIPKART&q=Laptops&store=6bo%2Fb5g&srno=s_12_265&otracker=search&otracker1=search&fm=Search&iid=ac1612ac-e389-4788-b2c3-6eb8523ce56f.COMH3BGBNJYFUAMQ.SEARCH&ppt=sp&ppn=sp&ssid=7n76hozdhc0000001746468761843&qH=48b773c837465a99,"{'Processor': None, 'RAM': None, 'Storage': '512 GB SSD', 'Operating System': 'Windows 11', 'Display': None, 'Warranty': '1 Year'}",,,512 GB SSD,Windows 11,,1 Year
ASUS Vivobook 16 (2025) with Office 2024 + M365 Basic* Intel Core i5 13th Gen 13420H - (16 GB/512 GB S...,54990,4.2,"Intel Core i5 Processor (13th Gen)
16 GB DDR4 RAM
Windows 11 Home Operating System
512 GB SSD
40.64 cm (16 inch) Display
Microsoft Office Home 2024 (Lifetime Validity ) + Microsoft 365 Basic*(1-Year Validity), McAfee 1 year
1 Year Onsite Warranty",https://www.flipkart.com/asus-vivobook-16-2025-office-2024-m365-basic-intel-core-i5-13th-gen-13420h-16-gb-512-gb-ssd-windows-11-home-x1605va-mb1627ws-thin-light-laptop/p/itmb2fe39ab9e4a1?pid=COMH9SJ9CF9DSGXF&lid=LSTCOMH9SJ9CF9DSGXF8IEPGJ&marketplace=FLIPKART&q=Laptops&store=6bo%2Fb5g&srno=s_12_266&otracker=search&otracker1=search&fm=Search&iid=ac1612ac-e389-4788-b2c3-6eb8523ce56f.COMH9SJ9CF9DSGXF.SEARCH&ppt=sp&ppn=sp&ssid=7n76hozdhc0000001746468761843&qH=48b773c837465a99,"{'Processor': 'Intel Core i5 Processor (13th Gen)', 'RAM': '16 GB DDR4', 'Storage': '512 GB SSD', 'Operating System': 'Windows 11 Home', 'Display': '40.64 cm (16 inch) Display', 'Warranty': '1 Year'}",Intel Core i5 Processor (13th Gen),16 GB DDR4,512 GB SSD,Windows 11 Home,40.64 cm (16 inch) Display,1 Year
"DELL Wyse 5470 Intel Celeron Quad Core Processor Base Frequency 1.10 GHz, Burst Frequency 2.40 GHz - (...",21350,3.8,"Intel Celeron Quad Core Processor
8 GB DDR4 RAM
64 bit Windows 11 Operating System
256 GB SSD
35.56 cm (14 inch) Display
1 YEAR WARRANTY",https://www.flipkart.com/dell-wyse-5470-intel-celeron-quad-core-processor-base-frequency-1-10-ghz-burst-2-40-ghz-8-gb-256-gb-ssd-windows-11-pro-business-laptop/p/itm2e8953a7ffe1f?pid=COMH7TX4QMHDQTVT&lid=LSTCOMH7TX4QMHDQTVT7XDYFQ&marketplace=FLIPKART&q=Laptops&store=6bo%2Fb5g&srno=s_12_267&otracker=search&otracker1=search&fm=Search&iid=ac1612ac-e389-4788-b2c3-6eb8523ce56f.COMH7TX4QMHDQTVT.SEARCH&ppt=sp&ppn=sp&ssid=7n76hozdhc0000001746468761843&qH=48b773c837465a99,"{'Processor': None, 'RAM': '8 GB DDR4', 'Storage': '256 GB SSD', 'Operating System': 'Windows 11', 'Display': '35.56 cm (14 inch) Display', 'Warranty': None}",,8 GB DDR4,256 GB SSD,Windows 11,35.56 cm (14 inch) Display,
Lenovo IdeaPad Slim 5 AI PC Intel Core Ultra 5 125H - (16 GB/1 TB SSD/Windows 11 Home) 16IMH9 Thin and...,74990,4.2,"Intel Core Ultra 5 Processor
16 GB LPDDR5X RAM
Windows 11 Operating System
1 TB SSD
40.64 cm (16 inch) Display
1Yr Warranty + 1 Yr Premium Care and 1 Yr Accidental Damage Protection",https://www.flipkart.com/lenovo-ideapad-slim-5-ai-pc-intel-core-ultra-125h-16-gb-1-tb-ssd-windows-11-home-16imh9-thin-light-laptop/p/itm23294734162fe?pid=COMGXMY5NC8VXGHH&lid=LSTCOMGXMY5NC8VXGHHH44WP5&marketplace=FLIPKART&q=Laptops&store=6bo%2Fb5g&srno=s_12_268&otracker=search&otracker1=search&fm=Search&iid=ac1612ac-e389-4788-b2c3-6eb8523ce56f.COMGXMY5NC8VXGHH.SEARCH&ppt=sp&ppn=sp&ssid=7n76hozdhc0000001746468761843&qH=48b773c837465a99,"{'Processor': None, 'RAM': None, 'Storage': '1 TB SSD', 'Operating System': 'Windows 11', 'Display': '40.64 cm (16 inch) Display', 'Warranty': None}",,,1 TB SSD,Windows 11,40.64 cm (16 inch) Display,
ASUS Vivobook 15 Intel Core i5 13th Gen 1334U - (16 GB/512 GB SSD/Windows 11 Home) X1504VA-NJ2217WS Th...,49990,4.2,"Intel Core i5 Processor (13th Gen)
16 GB DDR4 RAM
Windows 11 Home Operating System
512 GB SSD
39.62 cm (15.6 Inch) Display
Microsoft Office Home 2024 + Microsoft 365 Basic
1 Year Onsite Warranty",https://www.flipkart.com/asus-vivobook-15-intel-core-i5-13th-gen-1334u-16-gb-512-gb-ssd-windows-11-home-x1504va-nj2217ws-thin-light-laptop/p/itm8ba52afde2da1?pid=COMH9499ZCPMHFFC&lid=LSTCOMH9499ZCPMHFFCVNPUSO&marketplace=FLIPKART&q=Laptops&store=6bo%2Fb5g&srno=s_12_269&otracker=search&otracker1=search&fm=Search&iid=ac1612ac-e389-4788-b2c3-6eb8523ce56f.COMH9499ZCPMHFFC.SEARCH&ppt=sp&ppn=sp&ssid=7n76hozdhc0000001746468761843&qH=48b773c837465a99,"{'Processor': 'Intel Core i5 Processor (13th Gen)', 'RAM': '16 GB DDR4', 'Storage': '512 GB SSD', 'Operating System': 'Windows 11 Home', 'Display': None, 'Warranty': '1 Year'}",Intel Core i5 Processor (13th Gen),16 GB DDR4,512 GB SSD,Windows 11 Home,,1 Year
ASUS Vivobook 15 Intel Core i5 13th Gen 1335U - (8 GB/512 GB SSD/Windows 11 Home) X1504VA-NJ523WS Thin...,46990,3.3,"Intel Core i5 Processor (13th Gen)
8 GB DDR4 RAM
Windows 11 Operating System
512 GB SSD
39.62 cm (15.6 Inch) Display
1 Year Onsite Warranty",https://www.flipkart.com/asus-vivobook-15-intel-core-i5-13th-gen-1335u-8-gb-512-gb-ssd-windows-11-home-x1504va-nj523ws-thin-light-laptop/p/itmff0e170cb596e?pid=COMGZDQJUEZSYYZ3&lid=LSTCOMGZDQJUEZSYYZ3GYJMMT&marketplace=FLIPKART&q=Laptops&store=6bo%2Fb5g&srno=s_12_270&otracker=search&otracker1=search&fm=Search&iid=ac1612ac-e389-4788-b2c3-6eb8523ce56f.COMGZDQJUEZSYYZ3.SEARCH&ppt=sp&ppn=sp&ssid=7n76hozdhc0000001746468761843&qH=48b773c837465a99,"{'Processor': 'Intel Core i5 Processor (13th Gen)', 'RAM': '8 GB DDR4', 'Storage': '512 GB SSD', 'Operating System': 'Windows 11', 'Display': None, 'Warranty': '1 Year'}",Intel Core i5 Processor (13th Gen),8 GB DDR4,512 GB SSD,Windows 11,,1 Year
DELL 15 AMD Ryzen 5 Quad Core 7520U - (8 GB/512 GB SSD/Windows 11 Home) 3535 Thin and Light Laptop,36990,4.2,"AMD Ryzen 5 Quad Core Processor
8 GB LPDDR5 RAM
Windows 11 Operating System
512 GB SSD
39.62 cm (15.6 Inch) Display
My Dell (Dell Power Manager,Dell Support Assist)
1 Year Onsite Hardware Service",https://www.flipkart.com/dell-15-amd-ryzen-5-quad-core-7520u-8-gb-512-gb-ssd-windows-11-home-3535-thin-light-laptop/p/itm99bfac135815b?pid=COMH8EPFHZRD9YDC&lid=LSTCOMH8EPFHZRD9YDCNY8FQL&marketplace=FLIPKART&q=Laptops&store=6bo%2Fb5g&srno=s_12_271&otracker=search&otracker1=search&fm=Search&iid=ac1612ac-e389-4788-b2c3-6eb8523ce56f.COMH8EPFHZRD9YDC.SEARCH&ppt=sp&ppn=sp&ssid=7n76hozdhc0000001746468761843&qH=48b773c837465a99,"{'Processor': None, 'RAM': None, 'Storage': '512 GB SSD', 'Operating System': 'Windows 11', 'Display': None, 'Warranty': '1 Year'}",,,512 GB SSD,Windows 11,,1 Year
HP AMD Ryzen 5 Hexa Core 5500U - (16 GB/512 GB SSD/Windows 11 Home) 15s- eq2182AU Thin and Light Lapto...,45490,4.3,"AMD Ryzen 5 Hexa Core Processor
16 GB DDR4 RAM
64 bit Windows 11 Operating System
512 GB SSD
39.62 cm (15.6 inch) Display
Microsoft Office 2021 Home & Student, HP Documentation, HP BIOS recovery, HP Smart
1 Year Onsite Warranty",https://www.flipkart.com/hp-amd-ryzen-5-hexa-core-5500u-16-gb-512-gb-ssd-windows-11-home-15s-eq2182au-thin-light-laptop/p/itm2f070129053ed?pid=COMGFRHGDB9G3Z9C&lid=LSTCOMGFRHGDB9G3Z9CZBU32N&marketplace=FLIPKART&q=Laptops&store=6bo%2Fb5g&srno=s_12_272&otracker=search&otracker1=search&fm=Search&iid=ac1612ac-e389-4788-b2c3-6eb8523ce56f.COMGFRHGDB9G3Z9C.SEARCH&ppt=sp&ppn=sp&ssid=7n76hozdhc0000001746468761843&qH=48b773c837465a99,"{'Processor': None, 'RAM': '16 GB DDR4', 'Storage': '512 GB SSD', 'Operating System': 'Windows 11', 'Display': None, 'Warranty': '1 Year'}",,16 GB DDR4,512 GB SSD,Windows 11,,1 Year
Lenovo V15 Series AMD Ryzen 5 Quad Core 7520U - (8 GB/512 GB SSD/Windows 11 Home) V15 Thin and Light L...,34990,3.9,"AMD Ryzen 5 Quad Core Processor
8 GB DDR5 RAM
Windows 11 Operating System
512 GB SSD
39.62 cm (15.6 Inch) Display
1 Year Onsite Warranty",https://www.flipkart.com/lenovo-v15-series-amd-ryzen-5-quad-core-7520u-8-gb-512-gb-ssd-windows-11-home-thin-light-laptop/p/itmdcccd5f5d1865?pid=COMGWB8RZZHCZGMA&lid=LSTCOMGWB8RZZHCZGMANXRG4T&marketplace=FLIPKART&q=Laptops&store=6bo%2Fb5g&srno=s_12_273&otracker=search&otracker1=search&fm=Search&iid=ac1612ac-e389-4788-b2c3-6eb8523ce56f.COMGWB8RZZHCZGMA.SEARCH&ppt=sp&ppn=sp&ssid=7n76hozdhc0000001746468761843&qH=48b773c837465a99,"{'Processor': None, 'RAM': None, 'Storage': '512 GB SSD', 'Operating System': 'Windows 11', 'Display': None, 'Warranty': '1 Year'}",,,512 GB SSD,Windows 11,,1 Year
Acer Predator Helios 16 Intel Core i7 14th Gen 14700HX - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics...,189990,4.2,"Intel Core i7 Processor (14th Gen)
16 GB DDR5 RAM
Windows 11 Operating System
1 TB SSD
40.64 cm (16 Inch) Display
1 Year International Travelers Warranty (ITW)",https://www.flipkart.com/acer-predator-helios-16-intel-core-i7-14th-gen-14700hx-16-gb-1-tb-ssd-windows-11-home-8-gb-graphics-nvidia-geforce-rtx-4070-ph16-72-gaming-laptop/p/itm34f68c296ce65?pid=COMHFHSZVFYSNFGY&lid=LSTCOMHFHSZVFYSNFGYGCLMIZ&marketplace=FLIPKART&q=Laptops&store=6bo%2Fb5g&srno=s_12_274&otracker=search&otracker1=search&fm=Search&iid=ac1612ac-e389-4788-b2c3-6eb8523ce56f.COMHFHSZVFYSNFGY.SEARCH&ppt=sp&ppn=sp&ssid=7n76hozdhc0000001746468761843&qH=48b773c837465a99,"{'Processor': 'Intel Core i7 Processor (14th Gen)', 'RAM': None, 'Storage': '1 TB SSD', 'Operating System': 'Windows 11', 'Display': '40.64 cm (16 Inch) Display', 'Warranty': '1 Year'}",Intel Core i7 Processor (14th Gen),,1 TB SSD,Windows 11,40.64 cm (16 Inch) Display,1 Year
HP 14R (2025) Intel Core i3 13th Gen 1315U - (16 GB/512 GB SSD/Windows 11 Home) 14R G9 Thin and Light ...,33949,4.4,"Intel Core i3 Processor (13th Gen)
16 GB DDR4 RAM
64 bit Windows 11 Home Operating System
512 GB SSD
35.56 cm (14 inch) Display
Microsoft Office 2021, Windows 11 Home
1 Year Onsite Warranty",https://www.flipkart.com/hp-14r-2025-intel-core-i3-13th-gen-1315u-16-gb-512-gb-ssd-windows-11-home-g9-thin-light-laptop/p/itm590fc87e57789?pid=COMH9H2NSRNMBH9C&lid=LSTCOMH9H2NSRNMBH9CFU5REK&marketplace=FLIPKART&q=Laptops&store=6bo%2Fb5g&srno=s_12_275&otracker=search&otracker1=search&fm=Search&iid=ac1612ac-e389-4788-b2c3-6eb8523ce56f.COMH9H2NSRNMBH9C.SEARCH&ppt=sp&ppn=sp&ssid=7n76hozdhc0000001746468761843&qH=48b773c837465a99,"{'Processor': 'Intel Core i3 Processor (13th Gen)', 'RAM': '16 GB DDR4', 'Storage': '512 GB SSD', 'Operating System': 'Windows 11 Home', 'Display': '35.56 cm (14 inch) Display', 'Warranty': '1 Year'}",Intel Core i3 Processor (13th Gen),16 GB DDR4,512 GB SSD,Windows 11 Home,35.56 cm (14 inch) Display,1 Year
MOTOROLA Motobook 60 Full Metal Intel Core 7 (Series 2) 240H - (16 GB/1 TB SSD/Windows 11 Home) 14IRH1...,73990,4.5,"Intel Core 7 (Series 2) Processor
16 GB DDR5 RAM
64 bit Windows 11 Operating System
1 TB SSD
35.56 cm (14 Inch) Display
Office Home 2024
1 Year Onsite Warranty",https://www.flipkart.com/motorola-motobook-60-full-metal-intel-core-7-series-2-240h-16-gb-1-tb-ssd-windows-11-home-14irh10r-thin-light-laptop/p/itme38d212ff500c?pid=COMHAUZWZGRD8HHC&lid=LSTCOMHAUZWZGRD8HHCQXWCOA&marketplace=FLIPKART&q=Laptops&store=6bo%2Fb5g&srno=s_12_276&otracker=search&otracker1=search&fm=Search&iid=ac1612ac-e389-4788-b2c3-6eb8523ce56f.COMHAUZWZGRD8HHC.SEARCH&ppt=sp&ppn=sp&ssid=7n76hozdhc0000001746468761843&qH=48b773c837465a99,"{'Processor': None, 'RAM': None, 'Storage': '1 TB SSD', 'Operating System': 'Windows 11', 'Display': '35.56 cm (14 Inch) Display', 'Warranty': '1 Year'}",,,1 TB SSD,Windows 11,35.56 cm (14 Inch) Display,1 Year
Apple MacBook AIR Apple M2 - (16 GB/256 GB SSD/macOS Sequoia) MC7W4HN/A,70990,4.7,"Apple M2 Processor
16 GB Unified Memory RAM
Mac OS Operating System
256 GB SSD
34.54 cm (13.6 Inch) Display
Built-in Apps: App Store, Books, Calendar, Contacts, FaceTime, Find My, Freeform, GarageBand, Home, iMovie, Keynote, Mail, Maps, Messages, Music, Notes, Numbers, Pages, Photo Booth, Photos, Podcasts, Preview, QuickTime Player, Reminders, Safari, Shortcuts, Siri, Stocks, Time Machine, TV, Voice Memos, Weather
1 Year Limited Warranty",https://www.flipkart.com/apple-macbook-air-m2-16-gb-256-gb-ssd-macos-sequoia-mc7w4hn-a/p/itm2ea42dec44bca?pid=COMH64PYZU4ZZR79&lid=LSTCOMH64PYZU4ZZR79AHLYXY&marketplace=FLIPKART&q=Laptops&store=6bo%2Fb5g&srno=s_12_277&otracker=search&otracker1=search&fm=Search&iid=ac1612ac-e389-4788-b2c3-6eb8523ce56f.COMH64PYZU4ZZR79.SEARCH&ppt=sp&ppn=sp&ssid=7n76hozdhc0000001746468761843&qH=48b773c837465a99,"{'Processor': None, 'RAM': '16 GB Unified', 'Storage': '256 GB SSD', 'Operating System': None, 'Display': None, 'Warranty': '1 Year'}",,16 GB Unified,256 GB SSD,,,1 Year
HP Victus Intel Core i5 12th Gen 12450H - (8 GB/512 GB SSD/Windows 11 Home/Intel Integrated NVIDIA® Ge...,56990,3.8,"Intel Core i5 Processor (12th Gen)
8 GB DDR4 RAM
Windows 11 Home Operating System
512 GB SSD
39.62 cm (15.6 inch) Display
1 year manufacturer warranty",https://www.flipkart.com/hp-victus-intel-core-i5-12th-gen-12450h-8-gb-512-gb-ssd-windows-11-home-intel-integrated-nvidia-geforce-rtx-2050-laptop-gpu-4-gddr6-dedicated-15-fa1124tx-gaming/p/itm12155252a3140?pid=COMGU8FMCEYUMYBB&lid=LSTCOMGU8FMCEYUMYBB1P6CA0&marketplace=FLIPKART&q=Laptops&store=6bo%2Fb5g&srno=s_12_278&otracker=search&otracker1=search&fm=Search&iid=ac1612ac-e389-4788-b2c3-6eb8523ce56f.COMGU8FMCEYUMYBB.SEARCH&ppt=sp&ppn=sp&ssid=7n76hozdhc0000001746468761843&qH=48b773c837465a99,"{'Processor': 'Intel Core i5 Processor (12th Gen)', 'RAM': '8 GB DDR4', 'Storage': '512 GB SSD', 'Operating System': 'Windows 11 Home', 'Display': None, 'Warranty': None}",Intel Core i5 Processor (12th Gen),8 GB DDR4,512 GB SSD,Windows 11 Home,,
DELL Inspiron 3530 Intel Core i5 13th Gen 1334U - (8 GB/512 GB SSD/Windows 11 Home) Inspiron 3530 Thin...,53990,4.2,"Intel Core i5 Processor (13th Gen)
8 GB DDR4 RAM
Windows 11 Operating System
512 GB SSD
39.62 cm (15.6 Inch) Display
1 Year Onsite Warranty",https://www.flipkart.com/dell-inspiron-3530-intel-core-i5-13th-gen-1334u-8-gb-512-gb-ssd-windows-11-home-thin-light-laptop/p/itm672bf7685863c?pid=COMH8EPFKUECHFVR&lid=LSTCOMH8EPFKUECHFVR0T9UC6&marketplace=FLIPKART&q=Laptops&store=6bo%2Fb5g&srno=s_12_279&otracker=search&otracker1=search&fm=Search&iid=ac1612ac-e389-4788-b2c3-6eb8523ce56f.COMH8EPFKUECHFVR.SEARCH&ppt=sp&ppn=sp&ssid=7n76hozdhc0000001746468761843&qH=48b773c837465a99,"{'Processor': 'Intel Core i5 Processor (13th Gen)', 'RAM': '8 GB DDR4', 'Storage': '512 GB SSD', 'Operating System': 'Windows 11', 'Display': None, 'Warranty': '1 Year'}",Intel Core i5 Processor (13th Gen),8 GB DDR4,512 GB SSD,Windows 11,,1 Year
HP Pavilion AMD Ryzen 5 Hexa Core 8540U - (16 GB/512 GB SSD/Windows 11 Home) 16-ag0019AU Thin and Ligh...,54990,4.2,"AMD Ryzen 5 Hexa Core Processor
16 GB LPDDR5 RAM
Windows 11 Home Operating System
512 GB SSD
40.64 cm (16 Inch) Display
1 Year Onsite Warranty",https://www.flipkart.com/hp-pavilion-amd-ryzen-5-hexa-core-8540u-16-gb-512-gb-ssd-windows-11-home-16-ag0019au-thin-light-laptop/p/itmd14c7a58f1b78?pid=COMHAZY5ZQZQQDKZ&lid=LSTCOMHAZY5ZQZQQDKZ7RBKNI&marketplace=FLIPKART&q=Laptops&store=6bo%2Fb5g&srno=s_12_280&otracker=search&otracker1=search&fm=Search&iid=ac1612ac-e389-4788-b2c3-6eb8523ce56f.COMHAZY5ZQZQQDKZ.SEARCH&ppt=sp&ppn=sp&ssid=7n76hozdhc0000001746468761843&qH=48b773c837465a99,"{'Processor': None, 'RAM': None, 'Storage': '512 GB SSD', 'Operating System': 'Windows 11 Home', 'Display': '40.64 cm (16 Inch) Display', 'Warranty': '1 Year'}",,,512 GB SSD,Windows 11 Home,40.64 cm (16 Inch) Display,1 Year
ASUS X1504ZA Intel Core i3 12th Gen 12th Gen Intel Core i3-1215U - (8 GB/512 GB SSD/Windows 11 Home) X...,33900,4.3,"Intel Core i3 Processor (12th Gen)
8 GB DDR4 RAM
64 bit Windows 11 Operating System
512 GB SSD
39.62 cm (15.6 inch) Display
MS OFFICE
1 YEAR INTERNATIONAL",https://www.flipkart.com/asus-x1504za-intel-core-i3-12th-gen-i3-1215u-8-gb-512-gb-ssd-windows-11-home-x1504za-nj322ws-thin-light-laptop/p/itm200184e4e0443?pid=COMGT2RFWFYDGZJQ&lid=LSTCOMGT2RFWFYDGZJQKMWRA5&marketplace=FLIPKART&q=Laptops&store=6bo%2Fb5g&srno=s_12_281&otracker=search&otracker1=search&fm=Search&iid=ac1612ac-e389-4788-b2c3-6eb8523ce56f.COMGT2RFWFYDGZJQ.SEARCH&ppt=sp&ppn=sp&ssid=7n76hozdhc0000001746468761843&qH=48b773c837465a99,"{'Processor': 'Intel Core i3 Processor (12th Gen)', 'RAM': '8 GB DDR4', 'Storage': '512 GB SSD', 'Operating System': 'Windows 11', 'Display': None, 'Warranty': None}",Intel Core i3 Processor (12th Gen),8 GB DDR4,512 GB SSD,Windows 11,,
ASUS Vivobook 15 Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) X1504ZA-NJ521WS|X150...,40990,4.2,"Intel Core i5 Processor (12th Gen)
8 GB DDR4 RAM
Windows 11 Operating System
512 GB SSD
39.62 cm (15.6 Inch) Display
1 Year Onsite Warranty",https://www.flipkart.com/asus-vivobook-15-intel-core-i5-12th-gen-1235u-8-gb-512-gb-ssd-windows-11-home-x1504za-nj521ws-x1504za-nj520ws-x1504za-nj528ws-thin-light-laptop/p/itmff0e170cb596e?pid=COMHYWSWMFQQBCG3&lid=LSTCOMHYWSWMFQQBCG3ZA9JEY&marketplace=FLIPKART&q=Laptops&store=6bo%2Fb5g&srno=s_12_282&otracker=search&otracker1=search&fm=Search&iid=ac1612ac-e389-4788-b2c3-6eb8523ce56f.COMHYWSWMFQQBCG3.SEARCH&ppt=sp&ppn=sp&ssid=7n76hozdhc0000001746468761843&qH=48b773c837465a99,"{'Processor': 'Intel Core i5 Processor (12th Gen)', 'RAM': '8 GB DDR4', 'Storage': '512 GB SSD', 'Operating System': 'Windows 11', 'Display': None, 'Warranty': '1 Year'}",Intel Core i5 Processor (12th Gen),8 GB DDR4,512 GB SSD,Windows 11,,1 Year
MSI Thin 15 Intel Core i5 13th Gen 13420H - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeFor...,74990,4.7,"Intel Core i5 Processor (13th Gen)
16 GB DDR4 RAM
Windows 11 Operating System
1 TB SSD
39.62 cm (15.6 Inch) Display
2 Year Onsite Warranty",https://www.flipkart.com/msi-thin-15-intel-core-i5-13th-gen-13420h-16-gb-1-tb-ssd-windows-11-home-6-gb-graphics-nvidia-geforce-rtx-4050-144-hz-b13ve-1802in-gaming-laptop/p/itmc1581367ea4e2?pid=COMGYSFGA2AENBJ4&lid=LSTCOMGYSFGA2AENBJ45TXZKI&marketplace=FLIPKART&q=Laptops&store=6bo%2Fb5g&srno=s_12_283&otracker=search&otracker1=search&fm=Search&iid=ac1612ac-e389-4788-b2c3-6eb8523ce56f.COMGYSFGA2AENBJ4.SEARCH&ppt=sp&ppn=sp&ssid=7n76hozdhc0000001746468761843&qH=48b773c837465a99,"{'Processor': 'Intel Core i5 Processor (13th Gen)', 'RAM': '16 GB DDR4', 'Storage': '1 TB SSD', 'Operating System': 'Windows 11', 'Display': None, 'Warranty': '2 Year'}",Intel Core i5 Processor (13th Gen),16 GB DDR4,1 TB SSD,Windows 11,,2 Year
Apple Apple M3 - (24 GB/512 GB SSD/macOS Sequoia) MC8P4HN/A,144990,4.2,"Apple M3 Processor
24 GB Unified Memory RAM
Mac OS Operating System
512 GB SSD
34.54 cm (13.6 Inch) Display
Built-in Apps: App Store, Books, Calendar, Contacts, FaceTime, Find My, Freeform, GarageBand, Home, iMovie, Keynote, Mail, Maps, Messages, Music, Notes, Numbers, Pages, Photo Booth, Photos, Podcasts, Preview, QuickTime Player, Reminders, Safari, Shortcuts, Siri, Stocks, Time Machine, TV, Voice Memos, Weather
1 Year Limited Warranty",https://www.flipkart.com/apple-m3-24-gb-512-gb-ssd-macos-sequoia-mc8p4hn-a/p/itm2ea42dec44bca?pid=COMH64PY3TTXCNCH&lid=LSTCOMH64PY3TTXCNCHG5JQ5X&marketplace=FLIPKART&q=Laptops&store=6bo%2Fb5g&srno=s_12_284&otracker=search&otracker1=search&fm=Search&iid=ac1612ac-e389-4788-b2c3-6eb8523ce56f.COMH64PY3TTXCNCH.SEARCH&ppt=sp&ppn=sp&ssid=7n76hozdhc0000001746468761843&qH=48b773c837465a99,"{'Processor': None, 'RAM': '24 GB Unified', 'Storage': '512 GB SSD', 'Operating System': None, 'Display': None, 'Warranty': '1 Year'}",,24 GB Unified,512 GB SSD,,,1 Year
DELL G15 Intel Core i7 13th Gen 13650HX - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeFor...,90990,4.7,"Intel Core i7 Processor (13th Gen)
16 GB DDR5 RAM
Windows 11 Operating System
512 GB SSD
39.62 cm (15.6 Inch) Display
Alienware Command Center,Dell Support Assist)
1 Year Basic Onsite Service after remote diagnosis with Hardware-Only Support",https://www.flipkart.com/dell-g15-intel-core-i7-13th-gen-13650hx-16-gb-512-gb-ssd-windows-11-home-6-graphics-nvidia-geforce-rtx-3050-120-hz-5530-gaming-laptop/p/itmd1b02da743465?pid=COMH8EPFHRECBTYG&lid=LSTCOMH8EPFHRECBTYGJENYU0&marketplace=FLIPKART&q=Laptops&store=6bo%2Fb5g&srno=s_12_285&otracker=search&otracker1=search&fm=Search&iid=ac1612ac-e389-4788-b2c3-6eb8523ce56f.COMH8EPFHRECBTYG.SEARCH&ppt=sp&ppn=sp&ssid=7n76hozdhc0000001746468761843&qH=48b773c837465a99,"{'Processor': 'Intel Core i7 Processor (13th Gen)', 'RAM': None, 'Storage': '512 GB SSD', 'Operating System': 'Windows 11', 'Display': None, 'Warranty': '1 Year'}",Intel Core i7 Processor (13th Gen),,512 GB SSD,Windows 11,,1 Year
Lenovo IdeaPad Pro 5 2.8K OLED AI PC Intel Core Ultra 9 185H - (32 GB/1 TB SSD/Windows 11 Home) 14IMH9...,107990,4.2,"Intel Core Ultra 9 Processor
32 GB LPDDR5X RAM
Windows 11 Operating System
1 TB SSD
35.56 cm (14 Inch) Display
1Yr Warranty + 1 Yr Premium Care and 1 Yr Accidental Damage Protection",https://www.flipkart.com/lenovo-ideapad-pro-5-2-8k-oled-ai-pc-intel-core-ultra-9-185h-32-gb-1-tb-ssd-windows-11-home-14imh9-thin-light-laptop/p/itm089031723a8df?pid=COMGZN7RRHARKTDE&lid=LSTCOMGZN7RRHARKTDE4G0GAP&marketplace=FLIPKART&q=Laptops&store=6bo%2Fb5g&srno=s_12_286&otracker=search&otracker1=search&fm=Search&iid=ac1612ac-e389-4788-b2c3-6eb8523ce56f.COMGZN7RRHARKTDE.SEARCH&ppt=sp&ppn=sp&ssid=7n76hozdhc0000001746468761843&qH=48b773c837465a99,"{'Processor': None, 'RAM': None, 'Storage': '1 TB SSD', 'Operating System': 'Windows 11', 'Display': '35.56 cm (14 Inch) Display', 'Warranty': None}",,,1 TB SSD,Windows 11,35.56 cm (14 Inch) Display,
